"Habit","Observation_ID","Observation_Label","PlotPlant_ID","AcTaxon","Genus","specific_epithet","subsp","var","Module","Submodule","Field","f1","f2","f3","Shrub","s1","s2","s3","Subcanopy","scf","scs1","scs2","scs3","sct1","sct2","sct3","Tree","tf","ts1","ts2","ts3","t1","t2","t3","t4","diam10cmCount","hourstamp","Transect_Position","BA","Biomass","Fmin","Fmax","Smin","Smax","SCmin","SCmax","Tmin","Tmax","Original_Field","Original_Shrub","Original_Subcanopy","Original_Tree","Dmin","Dmax","Hmin","Hmax","Simple"
"HGC2","GRR.GJS.2019.22","s20190701.01","GRR.GJS.2019.22.AllAll.Carex.lacustris..","Carex lacustris","Carex","lacustris",NA,NA,"All","All",1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2019121008.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.23","Page Creek Fen","GRR.GJS.2015.23.NEA.Carex.stricta..","Carex stricta","Carex","stricta",NA,NA,"NE","A",99.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021611.45,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,75,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.27","DSP ER1","GRR.GJS.2015.27.NWAll.Scirpus.atrovirens..","Scirpus atrovirens","Scirpus","atrovirens",NA,NA,"NW","All",0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082414,0,NA,0,1,1.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2019.22","s20190701.01","GRR.GJS.2019.22.AllAll.Poa.palustris..","Poa palustris","Poa","palustris",NA,NA,"All","All",0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2019121008.53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.NWAll.Poa.palustris..","Poa palustris","Poa","palustris",NA,NA,"NW","All",0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090316.11,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.NEA.Elymus.virginicus..","Elymus virginicus","Elymus","virginicus",NA,NA,"NE","A",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015091014.14,0,NA,0,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2020.14","s20200701.01","GRR.GJS.2020.14.AllAll.Carex.leptalea..","Carex leptalea","Carex","leptalea",NA,NA,"All","All",1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2020070215.04,0,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,0.1,"Graminoid"
"HGC2","GRR.GJS.2012.31","S12060701","GRR.GJS.2012.31.AllAll.Schoenoplectus.acutus..","Schoenoplectus acutus","Schoenoplectus","acutus",NA,NA,"All","All",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012102509,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.SWAll.Poa.palustris..","Poa palustris","Poa","palustris",NA,NA,"SW","All",0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021114.44,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.27","DSP ER1","GRR.GJS.2015.27.SWA.Leersia.oryzoides..","Leersia oryzoides","Leersia","oryzoides",NA,NA,"SW","A",90.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082414,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,40,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.23","Page Creek Fen","GRR.GJS.2015.23.NWA.Carex.pellita..","Carex pellita","Carex","pellita",NA,NA,"NW","A",6.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021614.24,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.NEAll.Leersia.oryzoides..","Leersia oryzoides","Leersia","oryzoides",NA,NA,"NE","All",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090215.02,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.24","Lamberton Lake Fen","GRR.GJS.2015.24.SEAll.Juncus.nodosus..","Juncus nodosus","Juncus","nodosus",NA,NA,"SE","All",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082716.36,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.20","DSP RF1","GRR.GJS.2015.20.SEA.Glyceria.striata..","Glyceria striata","Glyceria","striata",NA,NA,"SE","A",0.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082611.21,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.NWAll.Phalaris.arundinacea..","Phalaris arundinacea","Phalaris","arundinacea",NA,NA,"NW","All",0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021115.04,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.SWAll.Elymus.virginicus..","Elymus virginicus","Elymus","virginicus",NA,NA,"SW","All",0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021114.4,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.26","DSP ER2","GRR.GJS.2015.26.NWAll.Typha.latifolia..","Typha latifolia","Typha","latifolia",NA,NA,"NW","All",8.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082416,0,NA,0,2,2.2,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2012.23","S12053101","GRR.GJS.2012.23.AllAll.Carex.comosa..","Carex comosa","Carex","comosa",NA,NA,"All","All",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012101212,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.NWAll.Carex.comosa..","Carex comosa","Carex","comosa",NA,NA,"NW","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015083113.58,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.24","Lamberton Lake Fen","GRR.GJS.2015.24.NEA.Carex.lasiocarpa..","Carex lasiocarpa","Carex","lasiocarpa",NA,NA,"NE","A",80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082715.59,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.AllAll.Carex.hystericina..","Carex hystericina","Carex","hystericina",NA,NA,"All","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090210.51,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2019.17","s20190905.04","GRR.GJS.2019.17.AllAll.Cinna.arundinacea..","Cinna arundinacea","Cinna","arundinacea",NA,NA,"All","All",5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2019101115.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.24","Lamberton Lake Fen","GRR.GJS.2015.24.NEAll.Eleocharis.erythropoda..","Eleocharis palustris","Eleocharis","erythropoda",NA,NA,"NE","All",10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082716.03,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.SWAll.Poa.compressa..","Poa compressa","Poa","compressa",NA,NA,"SW","All",0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021114.44,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.SWAll.Glyceria.striata..","Glyceria striata","Glyceria","striata",NA,NA,"SW","All",0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021114.41,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2020.14","s20200701.01","GRR.GJS.2020.14.AllAll.Glyceria.striata..","Glyceria striata","Glyceria","striata",NA,NA,"All","All",0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2020070215,0,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,0.5,"Graminoid"
"HGC2","GRR.GJS.2015.24","Lamberton Lake Fen","GRR.GJS.2015.24.NWAll.Cladium.mariscoides..","Cladium mariscoides","Cladium","mariscoides",NA,NA,"NW","All",0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082717.05,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2017.23","es20170823.03","GRR.GJS.2017.23.AllAll.Glyceria.striata..","Glyceria striata","Glyceria","striata",NA,NA,"All","All",1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2017083009.09,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.20","DSP RF1","GRR.GJS.2015.20.NWAll.Glyceria.striata..","Glyceria striata","Glyceria","striata",NA,NA,"NW","All",0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082614.16,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.NWA.Poa.palustris..","Poa palustris","Poa","palustris",NA,NA,"NW","A",0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021114.52,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.23","Page Creek Fen","GRR.GJS.2015.23.NWAll.Glyceria.striata..","Glyceria striata","Glyceria","striata",NA,NA,"NW","All",6.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021614.29,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.20","DSP RF1","GRR.GJS.2015.20.NWAll.Torreyochloa.pallida..","Torreyochloa pallida","Torreyochloa","pallida",NA,NA,"NW","All",0.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082614.04,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.5,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2016.59","2016MI045005","GRR.GJS.2016.59.AllAll.Carex.lacustris..","Carex lacustris","Carex","lacustris",NA,NA,"All","All",52.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016111413.47,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.NEAll.Poa.palustris..","Poa palustris","Poa","palustris",NA,NA,"NE","All",0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090314.56,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2012.34","S12062501","GRR.GJS.2012.34.AllAll.Dulichium.arundinaceum..","Dulichium arundinaceum","Dulichium","arundinaceum",NA,NA,"All","All",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012102415,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.20","DSP RF1","GRR.GJS.2015.20.SEAll.Leersia.oryzoides..","Leersia oryzoides","Leersia","oryzoides",NA,NA,"SE","All",21.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082609,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,30,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2020.16","s20200710.02","GRR.GJS.2020.16.AllAll.Carex.flava..","Carex flava","Carex","flava",NA,NA,"All","All",13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2020071410.06,0,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA,0.8,"Graminoid"
"HGC2","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.SWAll.Eleocharis.erythropoda..","Eleocharis palustris","Eleocharis","erythropoda",NA,NA,"SW","All",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021114.36,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.NWAll.Cinna.arundinacea..","Cinna arundinacea","Cinna","arundinacea",NA,NA,"NW","All",0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090311.19,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.20","DSP RF1","GRR.GJS.2015.20.SWAll.Torreyochloa.pallida..","Torreyochloa pallida","Torreyochloa","pallida",NA,NA,"SW","All",0.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082612.58,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.NWAll.Carex.comosa..","Carex comosa","Carex","comosa",NA,NA,"NW","All",0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090311.28,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2012.36","S12062503","GRR.GJS.2012.36.AllAll.Juncus.dudleyi..","Juncus dudleyi","Juncus","dudleyi",NA,NA,"All","All",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012102415,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2018.4","gs20180816.02","GRR.GJS.2018.4.AllAll.Cinna.arundinacea..","Cinna arundinacea","Cinna","arundinacea",NA,NA,"All","All",1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018082414.42,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2019.22","s20190701.01","GRR.GJS.2019.22.AllAll.Phalaris.arundinacea..","Phalaris arundinacea","Phalaris","arundinacea",NA,NA,"All","All",98.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2019121008.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.24","Lamberton Lake Fen","GRR.GJS.2015.24.NEAll.Typha.angustifolia..","Typha angustifolia","Typha","angustifolia",NA,NA,"NE","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082716.11,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.23","Page Creek Fen","GRR.GJS.2015.23.NEAll.Carex.hystericina..","Carex hystericina","Carex","hystericina",NA,NA,"NE","All",1.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021611.56,0,NA,0,0.1,0.25,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.26","DSP ER2","GRR.GJS.2015.26.SWAll.Leersia.oryzoides..","Leersia oryzoides","Leersia","oryzoides",NA,NA,"SW","All",1.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082416,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2018.24","gs20180912.06","GRR.GJS.2018.24.AllAll.Calamagrostis.canadensis..","Calamagrostis canadensis","Calamagrostis","canadensis",NA,NA,"All","All",0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018100415.16,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.27","DSP ER1","GRR.GJS.2015.27.SEAll.Typha.angustifolia..","Typha angustifolia","Typha","angustifolia",NA,NA,"SE","All",20.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082413,0,NA,0,1,2,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2019.12","s20190820.03","GRR.GJS.2019.12.AllAll.Carex.grayi..","Carex grayi","Carex","grayi",NA,NA,"All","All",19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2019101109.59,0,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA,0.5,"Graminoid"
"HGC2","GRR.GJS.2017.19","es20170808.01","GRR.GJS.2017.19.AllAll.Glyceria.striata..","Glyceria striata","Glyceria","striata",NA,NA,"All","All",44.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2017082211.22,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.27","DSP ER1","GRR.GJS.2015.27.SWA.Typha.angustifolia..","Typha angustifolia","Typha","angustifolia",NA,NA,"SW","A",20.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082414,0,NA,0,1,2,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.27","DSP ER1","GRR.GJS.2015.27.SWAll.Scirpus.cyperinus..","Scirpus cyperinus","Scirpus","cyperinus",NA,NA,"SW","All",4.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082414,0,NA,0,1,1.5,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2019.11","s20190820.02","GRR.GJS.2019.11.AllAll.Cinna.arundinacea..","Cinna arundinacea","Cinna","arundinacea",NA,NA,"All","All",24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2019101109.37,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,10,0,0,0,NA,NA,NA,1,"Graminoid"
"HGC2","GRR.GJS.2012.31","S12060701","GRR.GJS.2012.31.AllAll.Typha.angustifolia..","Typha angustifolia","Typha","angustifolia",NA,NA,"All","All",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012102508,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.SWA.Carex.gracillima..","Carex gracillima","Carex","gracillima",NA,NA,"SW","A",0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015083110.4,0,NA,0,0.1,0.25,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.26","DSP ER2","GRR.GJS.2015.26.NEA.Phalaris.arundinacea..","Phalaris arundinacea","Phalaris","arundinacea",NA,NA,"NE","A",99.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082414,0,NA,0,1,2,NA,NA,NA,NA,NA,NA,95,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.27","DSP ER1","GRR.GJS.2015.27.SWAll.Scirpus.atrovirens..","Scirpus atrovirens","Scirpus","atrovirens",NA,NA,"SW","All",0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082414,0,NA,0,1,1.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.27","DSP ER1","GRR.GJS.2015.27.NWAll.Eleocharis.erythropoda..","Eleocharis palustris","Eleocharis","erythropoda",NA,NA,"NW","All",20.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082414,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2020.13","s20200611.01","GRR.GJS.2020.13.AllAll.Calamagrostis.canadensis..","Calamagrostis canadensis","Calamagrostis","canadensis",NA,NA,"All","All",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2020063011.5,0,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA,1.5,"Graminoid"
"HGC2","GRR.GJS.2015.27","DSP ER1","GRR.GJS.2015.27.NWAll.Phalaris.arundinacea..","Phalaris arundinacea","Phalaris","arundinacea",NA,NA,"NW","All",0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082414,0,NA,0,1,2,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.SEA.Glyceria.striata..","Glyceria striata","Glyceria","striata",NA,NA,"SE","A",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090215.04,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.26","DSP ER2","GRR.GJS.2015.26.SWAll.Scirpus.cyperinus..","Scirpus cyperinus","Scirpus","cyperinus",NA,NA,"SW","All",0.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082416,0,NA,0,1,1.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.NEAll.Typha.latifolia..","Typha latifolia","Typha","latifolia",NA,NA,"NE","All",3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090313.38,0,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graminoid"
"HGC2","GRR.GJS.2015.20","DSP RF1","GRR.GJS.2015.20.NWAll.Carex.seorsa..","Carex seorsa","Carex","seorsa",NA,NA,"NW","All",0.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082614.14,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Graminoid"
